=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.17 16:31:01 =~=~=~=~=~=~=~=~=~=~=~=
1476,17.00
1480,7.00
1484,9.00
1488,19.00
1492,15.00
1496,14.00
1500,14.00
1504,18.00
1508,15.00
1512,23.00
1516,13.00
1520,15.00
1524,22.00
1528,24.00
1532,9.00
1536,23.00
1540,10.00
1544,22.00
1548,13.00
1552,7.00
1556,23.00
1560,17.00
1564,4.00
1568,13.00
1572,14.00
1576,25.00
1580,18.00
1584,18.00
1588,23.00
1592,18.00
1596,18.00
1600,17.00
1604,9.00
1608,19.00
1612,20.00
1616,20.00
1620,14.00
1624,7.00
1628,23.00
1632,10.00
1636,4.00
1640,22.00
1644,26.00
1648,14.00
1652,4.00
1656,24.00
1660,24.00
1664,10.00
1668,19.00
1672,10.00
1676,31.00
1680,20.00
1684,9.00
1688,23.00
1692,22.00
1696,9.00
1700,8.00
1704,21.00
1708,10.00
1712,31.00
1716,9.00
1720,19.00
1724,19.00
1728,24.00
1732,10.00
1736,11.00
1740,9.00
1744,21.00
1748,4.00
1752,14.00
1756,19.00
1760,19.00
1764,9.00
1768,19.00
1772,13.00
1776,19.00
1780,12.00
1784,23.00
1788,22.00
1792,18.00
1796,7.00
1800,10.00
1804,26.00
1808,13.00
1812,13.00
1816,8.00
1820,17.00
1824,11.00
1828,25.00
1832,13.00
1836,21.00
1840,21.00
1844,30.00
1848,4.00
1852,14.00
1856,26.00
1860,31.00
1864,21.00
1868,21.00
1872,13.00
1876,25.00
1880,22.00
1884,11.00
1888,7.00
1892,13.00
1896,15.00
1900,14.00
1904,25.00
1908,15.00
1912,35.00
1916,9.00
1920,29.00
1924,18.00
1928,18.00
1932,6.00
1936,15.00
1940,15.00
1944,22.00
1948,14.00
1952,7.00
1956,7.00
1960,19.00
1964,5.00
1968,19.00
1972,26.00
1976,29.00
1980,13.00
1984,14.00
1988,13.00
1992,23.00
1996,15.00
2000,7.00
2004,9.00
2008,14.00
2012,24.00
2016,8.00
2020,15.00
2024,9.00
2028,14.00
2032,9.00
2036,17.00
2040,13.00
2044,23.00
2048,13.00
2052,19.00
2056,10.00
2060,24.00
2064,7.00
2068,13.00
2072,13.00
2076,23.00
2080,15.00
2084,7.00
2088,19.00
2092,9.00
2096,24.00
2100,19.00
2104,17.00
2108,13.00
2112,21.00
2116,5.00
2120,4.00
2124,21.00
2128,13.00
2132,7.00
2136,18.00
2140,21.00
2144,21.00
2148,13.00
2152,9.00
2156,10.00
2160,21.00
2164,17.00
2168,10.00
2172,7.00
2176,14.00
2180,5.00
2184,18.00
2188,13.00
2192,10.00
2196,15.00
2200,9.00
2204,18.00
2208,5.00
2212,13.00
2216,10.00
2220,9.00
2224,10.00
2228,22.00
2232,14.00
2236,17.00
2240,9.00
2244,21.00
2248,4.00
2252,7.00
2256,17.00
2260,19.00
2264,19.00
2268,0.00
2272,8.00
2276,23.00
2280,26.00
2284,4.00
2288,29.00
2292,24.00
2296,21.00
2300,23.00
2304,22.00
2308,15.00
2312,23.00
2316,9.00
2320,22.00
2324,20.00
2328,25.00
2332,15.00
2336,17.00
2340,18.00
2344,14.00
2348,5.00
2352,21.00
2356,23.00
2360,21.00
2364,14.00
2368,14.00
2372,23.00
2376,17.00
2380,34.00
2384,9.00
2388,10.00
2392,13.00
2396,29.00
2400,8.00
2404,9.00
2408,13.00
2412,19.00
2416,0.00
2420,13.00
2424,24.00
2428,24.00
2432,0.00
2436,15.00
2440,17.00
2444,15.00
2448,18.00
2452,15.00
2456,13.00
2460,24.00
2464,15.00
2468,0.00
2472,21.00
2476,23.00
2480,13.00
2484,15.00
2488,14.00
2492,19.00
2496,14.00
2500,17.00
2504,21.00
2508,19.00
2512,15.00
2516,8.00
2520,5.00
2524,17.00
2528,23.00
2532,9.00
2536,19.00
2540,22.00
2544,29.00
2548,23.00
2552,21.00
2556,18.00
2560,34.00
2564,21.00
2568,6.00
2572,2.00
2576,22.00
2580,15.00
2584,21.00
2588,21.00
2592,7.00
2596,23.00
2600,9.00
2604,13.00
2608,14.00
2612,17.00
2616,9.00
2620,9.00
2624,14.00
2628,4.00
2632,6.00
2636,23.00
2640,15.00
2644,15.00
2648,20.00
2652,18.00
2656,18.00
2660,26.00
2664,20.00
2668,5.00
2672,2.00
2676,25.00
2680,21.00
2684,12.00
2688,19.00
2692,13.00
2696,21.00
2700,13.00
2704,23.00
2708,15.00
2712,18.00
2716,9.00
2720,14.00
2724,17.00
2728,20.00
2732,7.00
2736,20.00
2740,14.00
2744,25.00
2748,13.00
2752,20.00
2756,18.00
2760,31.00
2764,18.00
2768,13.00
2772,21.00
2776,20.00
2780,25.00
2784,9.00
2788,7.00
2792,21.00
2796,34.00
2800,3.00
2804,0.00
2808,9.00
2812,19.00
2816,14.00
2820,18.00
2824,24.00
2828,19.00
2832,13.00
2836,13.00
2840,25.00
2844,19.00
2848,9.00
2852,23.00
2856,18.00
2860,26.00
2864,15.00
2868,2.00
2872,10.00
2876,15.00
2880,9.00
2884,5.00
2888,10.00
2892,17.00
2896,26.00
2900,10.00
2904,10.00
2908,18.00
2912,13.00
2916,10.00
2920,17.00
2924,17.00
2928,26.00
2932,4.00
2936,20.00
2940,13.00
2944,13.00
2948,19.00
2952,23.00
2956,14.00
2960,24.00
2964,10.00
2968,5.00
2972,22.00
2976,1.00
2980,23.00
2984,7.00
2988,26.00
2992,18.00
2996,13.00
3000,4.00
3004,11.00
3008,18.00
3012,34.00
3016,18.00
3020,18.00
3024,19.00
3028,19.00
3032,13.00
3036,18.00
3040,7.00
3044,15.00
3048,14.00
3052,7.00
3056,13.00
3060,14.00
3064,15.00
3068,8.00
3072,13.00
3076,9.00
3080,32.00
3084,4.00
3088,10.00
3092,19.00
3096,11.00
3100,5.00
3104,10.00
3108,20.00
3112,19.00
3116,5.00
3120,15.00
3124,21.00
3128,21.00
3132,18.00
3136,7.00
3140,17.00
3144,15.00
3148,6.00
3152,23.00
3156,13.00
3160,21.00
3164,19.00
3168,2.00
3172,20.00
3176,18.00
3180,22.00
3184,14.00
3188,15.00
3192,9.00
3196,21.00
3200,0.00
3204,24.00
3208,17.00
3212,13.00
3216,13.00
3220,18.00
3224,21.00
3228,19.00
3232,9.00
3236,17.00
3240,15.00
3244,21.00
3248,13.00
3252,19.00
3256,20.00
3260,30.00
3264,19.00
3268,5.00
3272,18.00
3276,15.00
3280,14.00
3284,14.00
3288,20.00
3292,22.00
3296,25.00
3300,7.00
3304,4.00
3308,6.00
3312,26.00
3316,18.00
3320,19.00
3324,18.00
3328,23.00
3332,18.00
3336,7.00
3340,13.00
3344,25.00
3348,13.00
3352,4.00
3356,14.00
3360,23.00
3364,17.00
3368,4.00
3372,13.00
3376,9.00
3380,19.00
3384,8.00
3388,17.00
3392,24.00
3396,9.00
3400,13.00
3404,15.00
3408,10.00
3412,23.00
3416,19.00
3420,13.00
3424,20.00
3428,43.00
3432,9.00
3436,7.00
3440,19.00
3444,24.00
3448,21.00
3452,20.00
3456,19.00
3460,8.00
3464,11.00
3468,5.00
3472,12.00
3476,18.00
